STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAEV,DAPR,DAWM,EVAP,FMTM,MDEV,MDPR,MDWM,MNPN,MXPN,PGTM,PRCP,PSUN,SN02,SNOW,SNWD,SX02,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16
USW00012839,5/6/1995,Florida,Miami Dade,20,20,7.83,,,,,1653,,,,,,1641,0,,,0,0,,,89,75,,689,110,,,90,,0,14.1,,,16.1,,,,,,,,,,,,,,
USW00012839,5/7/1995,Florida,Miami Dade,40,60,7.16,,,,,1752,,,,,,1556,0.05,,,0,0,,,87,74,,682,80,,,90,,0,15,,,20.8,,,,,,,,,,,,,,1
USW00012839,5/8/1995,Florida,Miami Dade,20,20,8.28,,,,,1351,,,,,,1653,0,,,0,0,,,86,75,,652,80,,,90,,0,14.1,,,19.5,,,,,,,,,,,,,,
USW00012839,5/9/1995,Florida,Miami Dade,70,80,12.3,,,,,1050,,,,,,1050,0,,,0,0,,,84,77,,555,120,,,135,,0,21,,,24.2,,,,,,,,,,,,,,1
USW00012839,5/10/1995,Florida,Miami Dade,50,50,10.96,,,,,1250,,,,,,1650,0,,,0,0,,,86,78,,725,120,,,135,,0,17,,,24.2,,,,,,,,,,,,,,
USW00012839,5/11/1995,Florida,Miami Dade,30,40,9.17,,,,,1550,,,,,,1750,0,,,0,0,,,88,77,,705,160,,,180,,0,15,,,24.2,,,,,,,,,,,,,,
USW00012839,5/12/1995,Florida,Miami Dade,20,30,7.16,,,,,1552,,,,,,1238,0,,,0,0,,,91,77,,713,180,,,180,,0,16.1,,,19.5,,,,,,,,,,,,,,
USW00012839,5/13/1995,Florida,Miami Dade,20,10,7.61,,,,,1451,,,,,,1350,0,,,0,0,,,90,77,,694,120,,,135,,0,14.1,,,20.8,,,,,,,,,,,,,,
USW00012839,5/14/1995,Florida,Miami Dade,30,30,5.82,,,,,1451,,,,,,1807,0,,,0,0,,,91,78,,674,100,,,90,,0,13,,,15,,,,,,,,,,,,,,
USW00012839,5/15/1995,Florida,Miami Dade,40,50,5.82,,,,,1650,,,,,,1931,0,,,0,0,,,96,76,,661,120,,,270,,0,13,,,19.5,,,,,,,,,,,,,,
USW00012839,5/16/1995,Florida,Miami Dade,20,10,5.82,,,,,1250,,,,,,1456,0,,,0,0,,,95,77,,700,270,,,315,,0,14.1,,,16.1,,,,,,,,1,,,,,,
USW00012839,5/17/1995,Florida,Miami Dade,60,70,6.26,,,,,1123,,,,,,1122,0.46,,,0,0,,,92,72,,605,290,,,270,,0,33.1,,,41.4,,,1,,,,,1,,,,,,1
USW00012839,5/18/1995,Florida,Miami Dade,10,10,6.71,,,,,1350,,,,,,1221,0,,,0,0,,,90,78,,728,160,,,180,,0,12.1,,,17.2,,,,,,,,,,,,,,
USW00012839,5/19/1995,Florida,Miami Dade,50,70,8.5,,,,,1550,,,,,,1550,0,,,0,0,,,94,78,,711,210,,,225,,0,13,,,21.9,,,,,,,,,,,,,,
USW00012839,5/20/1995,Florida,Miami Dade,80,80,9.84,,,,,1052,,,,,,1042,0.51,,,0,0,,,91,73,,509,250,,,225,,0,21,,,30,1,,1,,,,,,,,,,,1
USW00012839,5/21/1995,Florida,Miami Dade,80,90,4.47,,,,,1343,,,,,,1343,0.17,,,0,0,,,88,74,,596,220,,,225,,0,14.1,,,13.9,1,,,,,,,1,,,,,,1
USW00012839,5/22/1995,Florida,Miami Dade,30,30,5.82,,,,,1950,,,,,,1155,0,,,0,0,,,88,75,,708,30,,,315,,0,13,,,19.5,,,,,,,,,,,,,,
USW00012839,5/23/1995,Florida,Miami Dade,30,50,7.38,,,,,1750,,,,,,1151,0,,,0,0,,,89,74,,721,60,,,360,,0,14.1,,,15,,,,,,,,,,,,,,
USW00012839,5/24/1995,Florida,Miami Dade,50,60,9.62,,,,,1043,,,,,,1039,0.57,,,0,0,,,86,75,,677,70,,,90,,0,19.9,,,25.3,,,,,,,,,,,,,,1
USW00012839,5/25/1995,Florida,Miami Dade,40,60,7.83,,,,,915,,,,,,1600,0.45,,,0,0,,,87,77,,572,60,,,90,,0,14.1,,,24.2,,,,,,,,,,,,,,1
USW00012839,5/26/1995,Florida,Miami Dade,50,50,6.71,,,,,1652,,,,,,1413,0,,,0,0,,,87,74,,689,90,,,90,,0,13,,,15,,,,,,,,,,,,,,
USW00012839,5/27/1995,Florida,Miami Dade,60,60,8.5,,,,,1950,,,,,,1737,0,,,0,0,,,88,78,,669,110,,,135,,0,14.1,,,18.3,,,,,,,,,,,,,,
USW00012839,5/28/1995,Florida,Miami Dade,40,40,9.62,,,,,1650,,,,,,1552,0,,,0,0,,,88,78,,497,110,,,90,,0,15,,,26.4,,,,,,,,,,,,,,
USW00012839,5/29/1995,Florida,Miami Dade,30,50,10.51,,,,,1451,,,,,,1231,0,,,0,0,,,87,78,,736,80,,,90,,0,15,,,23,,,,,,,,,,,,,,
USW00012839,5/30/1995,Florida,Miami Dade,30,30,8.05,,,,,1750,,,,,,1310,0,,,0,0,,,87,77,,750,110,,,135,,0,14.1,,,17.2,,,,,,,,,,,,,,
USW00012839,5/31/1995,Florida,Miami Dade,20,40,8.5,,,,,2250,,,,,,1509,0,,,0,0,,,88,77,,665,110,,,135,,0,15,,,18.3,,,,,,,,,,,,,,
USW00012839,6/1/1995,Florida,Miami Dade,40,60,11.63,,,,,1952,,,,,,2123,0,,,0,0,,,89,79,,682,90,,,90,,0,16.1,,,23,,,,,,,,,,,,,,
USW00012839,6/2/1995,Florida,Miami Dade,70,90,13.87,,,,,1403,,,,,,1432,0,,,0,0,,,88,79,,645,120,,,90,,0,21,,,30,,,,,,,,,,,,,,1
USW00012839,6/3/1995,Florida,Miami Dade,80,100,13.2,,,,,2209,,,,,,2203,1.07,,,0,0,,,86,76,,658,140,,,135,,0,25.9,,,32.2,,,1,,,,,,,,,,,1
USW00012839,6/4/1995,Florida,Miami Dade,90,100,10.07,,,,,1211,,,,,,1609,0.55,,,0,0,,,84,76,,509,160,,,180,,0,25.9,,,34.4,1,,,,,,,,,,,,,1
USW00012839,6/5/1995,Florida,Miami Dade,80,90,10.96,,,,,1125,,,,,,1125,0.87,,,0,0,,,87,77,,588,230,,,225,,0,17.9,,,25.3,1,,,,,,,,,,,,,1
USW00012839,6/6/1995,Florida,Miami Dade,70,90,8.5,,,,,1216,,,,,,1012,1.91,,,0,0,,,87,76,,461,280,,,225,,0,23,,,33.3,1,,1,,,,,,,,,,,1
USW00012839,6/7/1995,Florida,Miami Dade,60,60,8.28,,,,,1750,,,,,,1749,0.9,,,0,0,,,90,74,,633,30,,,45,,0,21.9,,,32.2,,,,,,,,,,,,,,1
USW00012839,6/8/1995,Florida,Miami Dade,40,50,4.7,,,,,1728,,,,,,1550,0,,,0,0,,,91,77,,656,140,,,135,,0,10.1,,,17.2,,,,,,,,,,,,,,
USW00012839,6/9/1995,Florida,Miami Dade,40,50,4.7,,,,,1651,,,,,,1815,0,,,0,0,,,92,78,,650,120,,,90,,0,12.1,,,21.9,,,,,,,,,,,,,,
USW00012839,6/10/1995,Florida,Miami Dade,20,30,6.49,,,,,1451,,,,,,1005,0,,,0,0,,,89,78,,726,90,,,90,,0,14.1,,,18.3,,,,,,,,,,,,,,
USW00012839,6/11/1995,Florida,Miami Dade,40,50,5.14,,,,,1250,,,,,,1537,0,,,0,0,,,88,79,,654,130,,,225,,0,13,,,20.8,,,,,,,,,,,,,,
USW00012839,6/12/1995,Florida,Miami Dade,40,50,6.71,,,,,1323,,,,,,1059,1.33,,,0,0,,,87,76,,672,240,,,135,,0,23,,,28.9,,,1,,,,,,,,,,,1
USW00012839,6/13/1995,Florida,Miami Dade,50,80,8.95,,,,,953,,,,,,1011,0.62,,,0,0,,,85,75,,591,280,,,270,,0,21,,,26.4,,,1,,,,,,,,,,,1
USW00012839,6/14/1995,Florida,Miami Dade,10,0,4.92,,,,,1650,,,,,,1650,0,,,0,0,,,86,71,,715,80,,,90,,0,10.1,,,10.3,,,,,,,,,,,,,,
USW00012839,6/15/1995,Florida,Miami Dade,30,20,6.93,,,,,1950,,,,,,1910,0,,,0,0,,,87,76,,738,100,,,90,,0,14.1,,,16.1,,,,,,,,,,,,,,
USW00012839,6/16/1995,Florida,Miami Dade,80,80,6.04,,,,,1250,,,,,,1237,0.94,,,0,0,,,88,73,,335,20,,,360,,0,12.1,,,27.5,,,1,,,,,,,,,,,1
USW00012839,6/17/1995,Florida,Miami Dade,70,70,7.38,,,,,1550,,,,,,1550,0,,,0,0,,,86,74,,568,70,,,90,,0,15,,,15,,,,,,,,,,,,,,
USW00012839,6/18/1995,Florida,Miami Dade,90,100,3.8,,,,,1753,,,,,,2240,0,,,0,0,,,82,71,,657,130,,,315,,0,8.9,,,16.1,,,,,,,,,,,,,,1
USW00012839,6/19/1995,Florida,Miami Dade,40,30,5.37,,,,,1450,,,,,,1526,0,,,0,0,,,85,71,,750,120,,,135,,0,12.1,,,16.1,1,,,,,,,,,,,,,
USW00012839,6/20/1995,Florida,Miami Dade,100,100,7.38,,,,,1308,,,,,,1313,4.86,,,0,0,,,82,71,,279,290,,,315,,0,16.1,,,30,1,,1,,,,,,,,,,,1
USW00012839,6/21/1995,Florida,Miami Dade,90,100,9.4,,,,,1359,,,,,,1407,3.5,,,0,0,,,81,71,,220,140,,,135,,0,21.9,,,33.3,1,1,,,,,,,,,,,,1
USW00012839,6/22/1995,Florida,Miami Dade,70,90,7.38,,,,,1444,,,,,,1444,1.33,,,0,0,,,86,74,,245,230,,,225,,0,23,,,31.1,1,,1,,,,,,,,,,,1
USW00012839,6/23/1995,Florida,Miami Dade,80,100,6.71,,,,,1352,,,,,,1352,1.66,,,0,0,,,84,74,,402,290,,,270,,0,17,,,25.3,,,1,,,,,,,,,,,1
USW00012839,6/24/1995,Florida,Miami Dade,90,100,6.26,,,,,1652,,,,,,2032,0,,,0,0,,,87,76,,589,140,,,45,,0,12.1,,,16.1,,,,,,,,1,,,,,,
USW00012839,6/25/1995,Florida,Miami Dade,80,100,7.16,,,,,1034,,,,,,1450,0.02,,,0,0,,,90,77,,516,160,,,180,,0,15,,,19.5,,,,,,,,,,,,,,1
USW00012839,6/26/1995,Florida,Miami Dade,70,90,5.14,,,,,1351,,,,,,1325,0,,,0,0,,,92,80,,639,120,,,135,,0,13,,,15,,,,,,,,1,,,,,,
USW00012839,6/27/1995,Florida,Miami Dade,40,40,3.8,,,,,1752,,,,,,1638,0,,,0,0,,,96,80,,700,130,,,135,,0,10.1,,,18.3,,,,,,,,1,,,,,,
USW00012839,6/28/1995,Florida,Miami Dade,30,40,4.7,,,,,2055,,,,,,1350,0,,,0,0,,,92,79,,719,100,,,45,,0,8.9,,,27.5,,,,,,,,1,,,,,,
USW00012839,6/29/1995,Florida,Miami Dade,30,30,4.7,,,,,1750,,,,,,1544,0.01,,,0,0,,,92,81,,663,130,,,135,,0,12.1,,,17.2,,,,,,,,1,,,,,,1
USW00012839,6/30/1995,Florida,Miami Dade,70,70,5.37,,,,,27,,,,,,2153,0.76,,,0,0,,,91,75,,689,30,,,225,,0,14.1,,,30,,,1,,,,,,,,,,,1
USW00012839,7/1/1995,Florida,Miami Dade,60,50,5.14,,,,,2020,,,,,,1640,0,,,0,0,,,97,78,,732,290,,,180,,0,8.9,,,16.1,,,1,,,,,,,,,,,
USW00012839,7/2/1995,Florida,Miami Dade,40,40,5.59,,,,,1451,,,,,,1451,0,,,0,0,,,93,81,,738,40,,,45,,0,17.9,,,26.4,,,1,,,,,,,,,,,
USW00012839,7/3/1995,Florida,Miami Dade,40,40,4.92,,,,,1513,,,,,,1506,0.09,,,0,0,,,96,77,,717,130,,,135,,0,21.9,,,34.4,,,1,,,,,,,,,,,1
USW00012839,7/4/1995,Florida,Miami Dade,20,30,5.59,,,,,1650,,,,,,1236,0,,,0,0,,,93,80,,726,130,,,90,,0,12.1,,,16.1,,,,,,,,,,,,,,
USW00012839,7/5/1995,Florida,Miami Dade,30,40,10.29,,,,,1450,,,,,,1316,0,,,0,0,,,93,81,,734,90,,,45,,0,15,,,20.8,,,,,,,,,,,,,,
USW00012839,7/6/1995,Florida,Miami Dade,30,30,8.05,,,,,1550,,,,,,1250,0,,,0,0,,,92,80,,701,90,,,90,,0,16.1,,,21.9,,,,,,,,,,,,,,
USW00012839,7/7/1995,Florida,Miami Dade,50,60,5.82,,,,,1350,,,,,,1350,0,,,0,0,,,90,80,,656,80,,,90,,0,13,,,12.8,,,,,,,,,,,,,,
USW00012839,7/8/1995,Florida,Miami Dade,50,50,4.47,,,,,1301,,,,,,1301,0.13,,,0,0,,,90,80,,723,70,,,90,,0,19.9,,,27.5,,,1,,,,,,,,,,,1
USW00012839,7/9/1995,Florida,Miami Dade,40,60,6.04,,,,,1850,,,,,,1450,0,,,0,0,,,96,79,,685,170,,,180,,0,12.1,,,18.3,,,1,,,,,,,,,,,
USW00012839,7/10/1995,Florida,Miami Dade,80,90,5.37,,,,,1250,,,,,,1637,1.1,,,0,0,,,92,75,,481,210,,,225,,0,14.1,,,30,,,1,,,,,,,,,,,1
USW00012839,7/11/1995,Florida,Miami Dade,80,80,3.58,,,,,1450,,,,,,1112,0.72,,,0,0,,,91,75,,625,50,,,270,,0,14.1,,,21.9,,,1,,,,,,,,,,,1
USW00012839,7/12/1995,Florida,Miami Dade,80,80,3.36,,,,,1050,,,,,,1100,0,,,0,0,,,90,76,,749,190,,,180,,0,12.1,,,20.8,,,1,,,,,,,,,,,1
USW00012839,7/13/1995,Florida,Miami Dade,70,70,7.38,,,,,1452,,,,,,1628,0,,,0,0,,,88,75,,725,110,,,90,,0,15,,,19.5,,,1,,,,,,,,,,,
USW00012839,7/14/1995,Florida,Miami Dade,50,60,9.4,,,,,1851,,,,,,755,0.01,,,0,0,,,91,79,,677,100,,,135,,0,16.1,,,18.3,,,,,,,,,,,,,,1
USW00012839,7/15/1995,Florida,Miami Dade,50,60,8.05,,,,,1752,,,,,,1251,0,,,0,0,,,91,80,,697,80,,,90,,0,16.1,,,18.3,,,,,,,,,,,,,,
USW00012839,7/16/1995,Florida,Miami Dade,40,40,6.71,,,,,1450,,,,,,1702,0.02,,,0,0,,,92,80,,701,80,,,90,,0,14.1,,,18.3,,,,,,,,,,,,,,1
USW00012839,7/17/1995,Florida,Miami Dade,70,90,4.7,,,,,1526,,,,,,1520,0,,,0,0,,,92,75,,520,310,,,315,,0,23,,,36.7,,,1,,,,,,,,,,,1
USW00012839,7/18/1995,Florida,Miami Dade,90,100,4.92,,,,,1417,,,,,,1432,0.3,,,0,0,,,86,74,,439,270,,,225,,0,19.9,,,36.7,,,1,,,,,,,,,,,1
USW00012839,7/19/1995,Florida,Miami Dade,80,90,7.61,,,,,1350,,,,,,1435,0,,,0,0,,,90,76,,675,250,,,315,,0,15,,,24.2,,,,,,,,,,,,,,1
USW00012839,7/20/1995,Florida,Miami Dade,70,80,4.92,,,,,1550,,,,,,1230,0,,,0,0,,,91,79,,632,90,,,225,,0,10.1,,,24.2,,,1,,,,,,,,,,,1
USW00012839,7/21/1995,Florida,Miami Dade,40,50,4.25,,,,,1554,,,,,,1455,0,,,0,0,,,96,79,,629,150,,,135,,0,12.1,,,16.1,,,,,,,,,,,,,,
USW00012839,7/22/1995,Florida,Miami Dade,30,30,6.04,,,,,1850,,,,,,1419,0,,,0,0,,,92,80,,743,120,,,90,,0,12.1,,,19.5,,,,,,,,,,,,,,
USW00012839,7/23/1995,Florida,Miami Dade,60,70,9.4,,,,,1250,,,,,,1250,0,,,0,0,,,93,82,,711,140,,,135,,0,14.1,,,16.1,,,,,,,,,,,,,,
USW00012839,7/24/1995,Florida,Miami Dade,60,70,7.61,,,,,2343,,,,,,2340,0,,,0,0,,,92,81,,701,180,,,180,,0,17,,,32.2,,,,,,,,,,,,,,1
USW00012839,7/25/1995,Florida,Miami Dade,80,100,4.25,,,,,1450,,,,,,908,0.25,,,0,0,,,91,78,,655,120,,,225,,0,14.1,,,24.2,,,,,,,,,,,,,,1
USW00012839,7/26/1995,Florida,Miami Dade,100,100,6.93,,,,,2214,,,,,,1605,1.99,,,0,0,,,88,74,,505,110,,,180,,0,16.1,,,33.3,,,1,,,,,,,,,,,1
USW00012839,7/27/1995,Florida,Miami Dade,90,100,6.04,,,,,1050,,,,,,1050,0.19,,,0,0,,,84,74,,630,130,,,135,,0,19.9,,,27.5,,,,,,,,,,,,,,1
USW00012839,7/28/1995,Florida,Miami Dade,80,90,8.95,,,,,1534,,,,,,1534,0.8,,,0,0,,,86,75,,489,110,,,135,,0,30,,,41.4,,,,,,,,,,,,,,1
USW00012839,7/29/1995,Florida,Miami Dade,80,80,15.43,,,,,1408,,,,,,20,0.02,,,0,0,,,89,76,,634,80,,,90,,0,23.9,,,33.3,,,,,,,,,,,,,,1
USW00012839,7/30/1995,Florida,Miami Dade,90,100,10.07,,,,,457,,,,,,817,0.48,,,0,0,,,87,78,,569,70,,,90,,0,21,,,26.4,,,,,,,,,,,,,,1
USW00012839,7/31/1995,Florida,Miami Dade,70,80,13.42,,,,,1609,,,,,,1609,0.26,,,0,0,,,89,80,,698,70,,,90,,0,23.9,,,33.3,,,,,,,,,,,,,,1
USW00012839,8/1/1995,Florida,Miami Dade,60,60,10.51,,,,,850,,,,,,1350,0.12,,,0,0,,,86,77,,688,50,,,45,,0,16.1,,,24.2,,,,,,,,,,,,,,1
USW00012839,8/2/1995,Florida,Miami Dade,70,80,12.08,,,,,1338,,,,,,1543,0.33,,,0,0,,,89,75,,647,180,,,180,,0,23,,,34.4,,,,,,,,,,,,,,1
USW00012839,8/3/1995,Florida,Miami Dade,90,100,7.16,,,,,601,,,,,,2341,0.62,,,0,0,,,83,74,,461,210,,,90,,0,17.9,,,32.2,,,,,,,,,,,,,,1
USW00012839,8/4/1995,Florida,Miami Dade,90,90,5.37,,,,,1756,,,,,,1756,1.27,,,0,0,,,84,72,,449,150,,,135,,0,16.1,,,30,,,,,,,,,,,,,,1
USW00012839,8/5/1995,Florida,Miami Dade,30,40,11.86,,,,,950,,,,,,1050,0,,,0,0,,,88,77,,694,90,,,90,,0,19.9,,,23,,,,,,,,,,,,,,
USW00012839,8/6/1995,Florida,Miami Dade,30,30,10.29,,,,,1044,,,,,,1044,0,,,0,0,,,89,79,,735,110,,,135,,0,15,,,15,,,,,,,,,,,,,,
USW00012839,8/7/1995,Florida,Miami Dade,40,50,8.5,,,,,1450,,,,,,1450,0,,,0,0,,,90,79,,750,90,,,90,,0,15,,,19.5,,,,,,,,,,,,,,1
USW00012839,8/8/1995,Florida,Miami Dade,40,60,5.82,,,,,1450,,,,,,1450,0,,,0,0,,,90,79,,721,120,,,90,,0,10.1,,,10.3,,,,,,,,,,,,,,
USW00012839,8/9/1995,Florida,Miami Dade,60,60,4.92,,,,,1450,,,,,,1503,1,,,0,0,,,95,77,,678,50,,,180,,0,14.1,,,24.2,1,,1,,,,,,,,,,,1
USW00012839,8/10/1995,Florida,Miami Dade,60,60,5.59,,,,,1350,,,,,,1350,0.02,,,0,0,,,90,77,,719,120,,,135,,0,14.1,,,13.9,1,,,,,,,1,,,,,,1
USW00012839,8/11/1995,Florida,Miami Dade,50,70,3.8,,,,,1450,,,,,,1403,0.45,,,0,0,,,91,79,,637,170,,,135,,0,16.1,,,23,,,1,,,,,,,,,,,1
USW00012839,8/12/1995,Florida,Miami Dade,60,70,3.13,,,,,1321,,,,,,1410,0.12,,,0,0,,,93,76,,532,150,,,225,,0,13,,,20.8,,,1,,,,,,,,,,,1
USW00012839,8/13/1995,Florida,Miami Dade,20,30,3.8,,,,,1750,,,,,,1400,0,,,0,0,,,95,78,,686,110,,,360,,0,10.1,,,13.9,,,,,,,,,,,,,,
USW00012839,8/14/1995,Florida,Miami Dade,30,60,4.7,,,,,1750,,,,,,1437,0,,,0,0,,,93,80,,662,70,,,45,,0,12.1,,,16.1,1,,,,,,,1,,,,,,
USW00012839,8/15/1995,Florida,Miami Dade,40,50,3.8,,,,,1722,,,,,,1722,0.05,,,0,0,,,97,80,,531,290,,,270,,0,8.1,,,8.1,1,,1,,,,,1,,,,,,1
USW00012839,8/16/1995,Florida,Miami Dade,40,60,4.47,,,,,1550,,,,,,1316,0.02,,,0,0,,,95,79,,711,220,,,135,,0,8.9,,,16.1,1,,,,,,,1,,,,,,1
USW00012839,8/17/1995,Florida,Miami Dade,40,50,5.14,,,,,1550,,,,,,1426,0.53,,,0,0,,,92,80,,543,180,,,135,,0,13,,,24.2,1,,1,,,,,1,,,,,,1
USW00012839,8/18/1995,Florida,Miami Dade,50,90,3.36,,,,,1650,,,,,,1730,0.04,,,0,0,,,95,79,,624,220,,,45,,0,12.1,,,16.1,,,1,,,,,1,,,,,,1
USW00012839,8/19/1995,Florida,Miami Dade,30,50,2.46,,,,,1430,,,,,,1354,0.02,,,0,0,,,94,80,,577,360,,,135,,0,13,,,17.2,1,,1,,,,,1,,,,,,1
USW00012839,8/20/1995,Florida,Miami Dade,40,50,4.47,,,,,1652,,,,,,1443,0,,,0,0,,,93,79,,625,130,,,135,,0,10.1,,,12.8,1,,,,,,,1,,,,,,
USW00012839,8/21/1995,Florida,Miami Dade,60,60,3.8,,,,,121,,,,,,121,0.62,,,0,0,,,91,78,,644,130,,,135,,0,12.1,,,16.1,,,1,,,,,1,,,,,,1
USW00012839,8/22/1995,Florida,Miami Dade,80,90,3.58,,,,,1122,,,,,,1115,1,,,0,0,,,89,77,,454,320,,,315,,0,8.9,,,23,1,,1,,,,,,,,,,,1
USW00012839,8/23/1995,Florida,Miami Dade,90,100,8.95,,,,,1334,,,,,,1334,2.21,,,0,0,,,87,76,,332,210,,,180,,0,17,,,26.4,1,,,,,,,,,,,,,1
USW00012839,8/24/1995,Florida,Miami Dade,100,100,7.83,,,,,613,,,,,,613,1.05,,,0,0,,,81,75,,43,200,,,225,,0,21,,,33.3,1,,,,,,,,,,,,,1
USW00012839,8/25/1995,Florida,Miami Dade,100,100,8.5,,,,,1050,,,,,,1515,0.01,,,0,0,,,89,79,,622,200,,,225,,0,14.1,,,21.9,1,,1,,,,,,,,,,,1
USW00012839,8/26/1995,Florida,Miami Dade,60,90,6.26,,,,,1150,,,,,,1450,0,,,0,0,,,90,78,,528,130,,,135,,0,14.1,,,21.9,,,,,,,,,,,,,,
USW00012839,8/27/1995,Florida,Miami Dade,60,90,4.7,,,,,1513,,,,,,1450,2.37,,,0,0,,,89,77,,436,250,,,270,,0,21.9,,,30,,,1,,,,,,,,,,,1
USW00012839,8/28/1995,Florida,Miami Dade,60,70,4.92,,,,,1520,,,,,,1530,1.08,,,0,0,,,92,78,,532,230,,,225,,0,15,,,20.8,,,1,,,,,1,,,,,,1
USW00012839,8/29/1995,Florida,Miami Dade,40,60,6.04,,,,,1350,,,,,,1350,0,,,0,0,,,94,80,,634,240,,,225,,0,10.1,,,10.3,,,,,,,,1,,,,,,1
USW00012839,8/30/1995,Florida,Miami Dade,50,70,5.82,,,,,1250,,,,,,1250,0,,,0,0,,,94,79,,715,230,,,225,,0,13,,,18.3,1,,,,,,,,,,,,,
USW00012839,8/31/1995,Florida,Miami Dade,60,70,4.7,,,,,1123,,,,,,1129,0.2,,,0,0,,,91,78,,639,230,,,225,,0,14.1,,,21.9,,,1,,,,,1,,,,,,1
USW00012839,9/1/1995,Florida,Miami Dade,70,80,4.25,,,,,1125,,,,,,1125,0.09,,,0,0,,,89,81,,634,210,,,225,,0,16.1,,,21.9,,,1,,,,,1,,,,,,1
USW00012839,9/2/1995,Florida,Miami Dade,70,90,6.26,,,,,1120,,,,,,1109,0.12,,,0,0,,,91,77,,571,270,,,270,,0,23,,,34.4,,,,,,,,,,,,,,1
USW00012839,9/3/1995,Florida,Miami Dade,60,80,5.14,,,,,1650,,,,,,1650,0,,,0,0,,,94,78,,667,100,,,90,,0,14.1,,,13.9,,,,,,,,,,,,,,
USW00012839,9/4/1995,Florida,Miami Dade,60,70,3.8,,,,,1250,,,,,,2219,0.02,,,0,0,,,91,77,,540,100,,,360,,0,13,,,13.9,,,1,,,,,,,,,,,1
USW00012839,9/5/1995,Florida,Miami Dade,80,90,3.8,,,,,1750,,,,,,1750,0.12,,,0,0,,,88,73,,591,290,,,270,,0,10.1,,,10.3,,,1,,,,,,,,,,,1
USW00012839,9/6/1995,Florida,Miami Dade,80,80,3.13,,,,,1250,,,,,,1433,0.14,,,0,0,,,87,75,,543,140,,,135,,0,8.9,,,23,,,1,,,,,,,,,,,1
USW00012839,9/7/1995,Florida,Miami Dade,70,70,5.82,,,,,1650,,,,,,1701,1.7,,,0,0,,,89,73,,552,290,,,270,,0,23.9,,,35.6,,,1,,,,,,,,,,,1
USW00012839,9/8/1995,Florida,Miami Dade,80,100,2.68,,,,,1542,,,,,,1542,1.02,,,0,0,,,88,74,,484,210,,,225,,0,15,,,24.2,,,1,,,,,,,,,,,1
USW00012839,9/9/1995,Florida,Miami Dade,60,80,2.46,,,,,1317,,,,,,1205,0.05,,,0,0,,,87,73,,540,300,,,315,,0,8.9,,,11.4,,,1,,,,,,,,,,,1
USW00012839,9/10/1995,Florida,Miami Dade,80,90,4.47,,,,,650,,,,,,738,1.44,,,0,0,,,90,75,,436,110,,,135,,0,13,,,25.3,,,1,,,,,,,,,,,1
USW00012839,9/11/1995,Florida,Miami Dade,80,90,3.8,,,,,1308,,,,,,1302,1.51,,,0,0,,,89,75,,460,100,,,90,,0,10.1,,,16.1,,,1,,,,,,,,,,,1
USW00012839,9/12/1995,Florida,Miami Dade,70,70,5.59,,,,,1153,,,,,,1153,0,,,0,0,,,90,75,,595,110,,,90,,0,13,,,12.8,,,,,,,,,,,,,,1
USW00012839,9/13/1995,Florida,Miami Dade,40,50,8.5,,,,,1150,,,,,,1150,0.06,,,0,0,,,91,80,,704,90,,,90,,0,15,,,15,,,,,,,,,,,,,,1
USW00012839,9/14/1995,Florida,Miami Dade,30,40,7.38,,,,,1150,,,,,,1818,0,,,0,0,,,91,81,,709,100,,,90,,0,14.1,,,13.9,,,,,,,,,,,,,,
USW00012839,9/15/1995,Florida,Miami Dade,40,50,9.4,,,,,1650,,,,,,1650,0,,,0,0,,,90,81,,662,90,,,90,,0,16.1,,,16.1,,,,,,,,,,,,,,1
USW00012839,9/16/1995,Florida,Miami Dade,40,50,5.59,,,,,1550,,,,,,1713,0,,,0,0,,,89,80,,600,70,,,45,,0,12.1,,,12.8,,,,,,,,,,,,,,
USW00012839,9/17/1995,Florida,Miami Dade,40,60,3.13,,,,,1651,,,,,,1651,0.02,,,0,0,,,91,78,,621,100,,,90,,0,13,,,12.8,,,,,,,,,,,,,,1
USW00012839,9/18/1995,Florida,Miami Dade,70,90,4.47,,,,,1250,,,,,,1250,0,,,0,0,,,93,79,,685,270,,,270,,0,10.1,,,10.3,,,,,,,,,,,,,,
USW00012839,9/19/1995,Florida,Miami Dade,70,90,3.58,,,,,1445,,,,,,1444,0.35,,,0,0,,,94,78,,501,220,,,225,,0,21,,,34.4,,,1,,,,,,,,,,,1
USW00012839,9/20/1995,Florida,Miami Dade,50,60,4.7,,,,,1852,,,,,,1852,0,,,0,0,,,91,79,,652,100,,,90,,0,12.1,,,11.4,1,,,,,,,1,,,,,,1
USW00012839,9/21/1995,Florida,Miami Dade,30,50,5.82,,,,,1550,,,,,,1550,0,,,0,0,,,90,79,,645,80,,,90,,0,12.1,,,11.4,,,,,,,,,,,,,,
USW00012839,9/22/1995,Florida,Miami Dade,60,70,4.7,,,,,2058,,,,,,2101,0.44,,,0,0,,,90,74,,447,100,,,90,,0,25.1,,,34.4,,,1,,,,,,,,,,,1
